Timestamp,LeftHit,LeftHitObject,LeftHitTag,LeftHitX,LeftHitY,LeftHitZ,RightHit,RightHitObject,RightHitTag,RightHitX,RightHitY,RightHitZ
3.6203,True,Pitching Machine Cube,Untagged,2.0406,1.7217,-33.1200,True,Wall,Untagged,0.4691,1.4290,-19.2000
3.6311,True,Pitching Machine Cube,Untagged,2.0578,1.7093,-33.1200,True,Wall,Untagged,0.5036,1.4041,-19.2000
3.6426,True,Wall,Untagged,1.9358,1.2490,-19.2000,True,Wall,Untagged,0.4986,1.2897,-19.2000
3.6538,True,Wall,Untagged,1.9497,1.2319,-19.2000,True,Wall,Untagged,0.5125,1.2726,-19.2000
3.6646,True,Wall,Untagged,1.9490,1.2333,-19.2000,True,Wall,Untagged,0.5119,1.2740,-19.2000
3.6761,True,Wall,Untagged,1.9522,1.2345,-19.2000,True,Wall,Untagged,0.5151,1.2753,-19.2000
3.6872,True,Wall,Untagged,1.8896,1.2084,-19.2000,True,Wall,Untagged,0.4523,1.2493,-19.2000
3.6981,True,Wall,Untagged,1.9615,1.2001,-19.2000,True,Wall,Untagged,0.5244,1.2410,-19.2000
3.7092,True,Wall,Untagged,1.9268,1.2231,-19.2000,True,Wall,Untagged,0.4897,1.2640,-19.2000
3.7203,True,Wall,Untagged,1.9295,1.2124,-19.2000,True,Wall,Untagged,0.4923,1.2533,-19.2000
3.7314,True,Wall,Untagged,1.9323,1.2940,-19.2000,True,Wall,Untagged,0.4953,1.3353,-19.2000
3.7425,True,Wall,Untagged,1.9142,1.2866,-19.2000,True,Wall,Untagged,0.4771,1.3279,-19.2000
3.7540,True,Wall,Untagged,1.9158,1.2888,-19.2000,True,Wall,Untagged,0.4788,1.3304,-19.2000
3.7651,True,Wall,Untagged,1.8658,1.2932,-19.2000,True,Wall,Untagged,0.4287,1.3348,-19.2000
3.7763,True,Wall,Untagged,1.8672,1.2952,-19.2000,True,Wall,Untagged,0.4301,1.3369,-19.2000
3.7882,True,Wall,Untagged,1.8623,1.2995,-19.2000,True,Wall,Untagged,0.4252,1.3412,-19.2000
3.7985,True,Wall,Untagged,1.8667,1.2513,-19.2000,True,Wall,Untagged,0.4295,1.2931,-19.2000
3.8094,True,Wall,Untagged,1.8614,1.2321,-19.2000,True,Wall,Untagged,0.4242,1.2736,-19.2000
3.8207,True,Wall,Untagged,1.8622,1.2263,-19.2000,True,Wall,Untagged,0.4250,1.2675,-19.2000
3.8316,True,Wall,Untagged,1.8864,1.2223,-19.2000,True,Wall,Untagged,0.4492,1.2633,-19.2000
3.8430,True,Wall,Untagged,1.8885,1.2212,-19.2000,True,Wall,Untagged,0.4513,1.2621,-19.2000
3.8543,True,Wall,Untagged,1.9082,1.2215,-19.2000,True,Wall,Untagged,0.4710,1.2623,-19.2000
3.8651,True,Wall,Untagged,1.9807,1.2869,-19.2000,True,Wall,Untagged,0.5437,1.3278,-19.2000
3.8764,True,Wall,Untagged,1.9814,1.2864,-19.2000,True,Wall,Untagged,0.5445,1.3272,-19.2000
3.8875,True,Wall,Untagged,1.9930,1.2896,-19.2000,True,Wall,Untagged,0.5561,1.3305,-19.2000
3.8983,True,Wall,Untagged,1.9889,1.2873,-19.2000,True,Wall,Untagged,0.5519,1.3280,-19.2000
3.9098,True,Wall,Untagged,1.9852,1.2870,-19.2000,True,Wall,Untagged,0.5482,1.3278,-19.2000
3.9208,True,Pitching Machine Cube,Untagged,2.0984,1.7181,-33.1200,True,Wall,Untagged,0.5852,1.4217,-19.2000
3.9325,True,Pitching Machine Cube,Untagged,2.2411,2.2742,-33.1200,True,Wall,Untagged,0.8723,2.5374,-19.2000
3.9438,True,Pitching Machine Cube,Untagged,2.2390,2.2719,-33.1200,True,Wall,Untagged,0.8680,2.5326,-19.2000
3.9559,True,Pitching Machine Cylinder,Untagged,2.2918,2.5915,-33.2685,True,Wall,Untagged,0.9756,3.1857,-19.2000
3.9658,True,Pitching Machine Cylinder,Untagged,2.3863,2.6448,-33.1910,True,Wall,Untagged,1.1649,3.2871,-19.2000
3.9774,True,Pitching Machine Cylinder,Untagged,2.4003,2.6410,-33.1632,True,Wall,Untagged,1.1922,3.2769,-19.2000
3.9880,True,Pitching Machine Cube,Untagged,2.4376,2.5868,-33.1200,True,Pitching Machine Cube,Untagged,1.7549,2.6056,-33.1200
3.9989,True,Pitching Machine Cube,Untagged,2.4359,2.5855,-33.1200,True,Pitching Machine Cube,Untagged,1.7532,2.6044,-33.1200
4.0101,True,Pitching Machine Cube,Untagged,2.4355,2.5852,-33.1200,True,Pitching Machine Cube,Untagged,1.7528,2.6040,-33.1200
4.0214,True,Pitching Machine Cube,Untagged,2.4377,2.5886,-33.1200,True,Pitching Machine Cube,Untagged,1.7550,2.6076,-33.1200
4.0322,True,Pitching Machine Cube,Untagged,2.4753,2.6067,-33.1200,True,Pitching Machine Cube,Untagged,1.7926,2.6256,-33.1200
4.0436,True,Pitching Machine Cube,Untagged,2.4765,2.6128,-33.1200,True,Pitching Machine Cube,Untagged,1.7937,2.6317,-33.1200
4.0551,True,Pitching Machine Cube,Untagged,2.4306,2.6093,-33.1200,True,Pitching Machine Cube,Untagged,1.7478,2.6282,-33.1200
4.0659,True,Pitching Machine Cube,Untagged,2.4307,2.6099,-33.1200,True,Pitching Machine Cube,Untagged,1.7479,2.6287,-33.1200
4.0771,True,Pitching Machine Cube,Untagged,2.4299,2.6108,-33.1200,True,Pitching Machine Cube,Untagged,1.7472,2.6297,-33.1200
4.0878,True,Pitching Machine Cube,Untagged,2.4304,2.6221,-33.1200,True,Pitching Machine Cube,Untagged,1.7476,2.6411,-33.1200
4.0990,True,Pitching Machine Cube,Untagged,2.4295,2.5856,-33.1200,True,Pitching Machine Cube,Untagged,1.7468,2.6047,-33.1200
4.1100,True,Pitching Machine Cube,Untagged,2.4535,2.6171,-33.1200,True,Pitching Machine Cube,Untagged,1.7707,2.6363,-33.1200
4.1213,True,Pitching Machine Cube,Untagged,2.4540,2.6140,-33.1200,True,Pitching Machine Cube,Untagged,1.7713,2.6333,-33.1200
4.1319,True,Pitching Machine Cube,Untagged,2.4111,2.5770,-33.1200,True,Wall,Untagged,1.2129,3.1457,-19.2000
4.1435,True,Pitching Machine Cube,Untagged,2.4094,2.6022,-33.1200,True,Wall,Untagged,1.2095,3.1957,-19.2000
4.1550,True,Pitching Machine Cube,Untagged,2.4097,2.6007,-33.1200,True,Wall,Untagged,1.2100,3.1923,-19.2000
4.1658,True,Pitching Machine Cube,Untagged,2.4094,2.6015,-33.1200,True,Wall,Untagged,1.2094,3.1934,-19.2000
4.1775,True,Pitching Machine Cylinder,Untagged,2.3973,2.5991,-33.1478,True,Wall,Untagged,1.1860,3.1904,-19.2000
4.1881,True,Pitching Machine Cylinder,Untagged,2.3964,2.5965,-33.1480,True,Wall,Untagged,1.1841,3.1851,-19.2000
4.1992,True,Pitching Machine Cube,Untagged,2.4437,2.5877,-33.1200,True,Pitching Machine Cube,Untagged,1.7610,2.6060,-33.1200
